date,USA_cpi_value,USA_cpi_days_since_update,UK_cpi_value,UK_cpi_days_since_update,USA_cpi_yoy,USA_cpi_yoy_days_since_update,UK_cpi_yoy,UK_cpi_yoy_days_since_update,UK_cpi_yoy_log
2014-05-14,235.64,29.0,99.7,2,,,1.6309887869520923,2.0,0.4891864486625111
2014-05-15,236.254,0.0,99.7,3,,,1.6309887869520923,3.0,0.4891864486625111
2014-05-16,236.254,1.0,99.7,4,,,1.6309887869520923,4.0,0.4891864486625111
2014-05-19,236.254,4.0,99.7,7,,,1.6309887869520923,7.0,0.4891864486625111
2014-05-20,236.254,5.0,99.7,8,,,1.6309887869520923,8.0,0.4891864486625111
2014-05-21,236.254,6.0,99.7,9,,,1.6309887869520923,9.0,0.4891864486625111
2014-05-22,236.254,7.0,99.7,10,,,1.6309887869520923,10.0,0.4891864486625111
2014-05-23,236.254,8.0,99.7,11,,,1.6309887869520923,11.0,0.4891864486625111
2014-05-26,236.254,11.0,99.7,14,,,1.6309887869520923,14.0,0.4891864486625111
2014-05-27,236.254,12.0,99.7,15,,,1.6309887869520923,15.0,0.4891864486625111
2014-05-28,236.254,13.0,99.7,16,,,1.6309887869520923,16.0,0.4891864486625111
2014-05-29,236.254,14.0,99.7,17,,,1.6309887869520923,17.0,0.4891864486625111
2014-05-30,236.254,15.0,99.7,18,,,1.6309887869520923,18.0,0.4891864486625111
2014-06-02,236.254,18.0,99.7,21,,,1.6309887869520923,21.0,0.4891864486625111
2014-06-03,236.254,19.0,99.7,22,,,1.6309887869520923,22.0,0.4891864486625111
2014-06-04,236.254,20.0,99.7,23,,,1.6309887869520923,23.0,0.4891864486625111
2014-06-05,236.254,21.0,99.7,24,,,1.6309887869520923,24.0,0.4891864486625111
2014-06-06,236.254,22.0,99.7,25,,,1.6309887869520923,25.0,0.4891864486625111
2014-06-09,236.254,25.0,99.7,28,,,1.6309887869520923,28.0,0.4891864486625111
2014-06-10,236.254,26.0,99.7,29,,,1.6309887869520923,29.0,0.4891864486625111
2014-06-11,236.254,27.0,100.1,0,,,1.831129196337744,0.0,0.6049328237370909
2014-06-12,236.254,28.0,100.1,1,,,1.831129196337744,1.0,0.6049328237370909
2014-06-13,236.254,29.0,100.1,2,,,1.831129196337744,2.0,0.6049328237370909
2014-06-16,236.254,32.0,100.1,5,,,1.831129196337744,5.0,0.6049328237370909
2014-06-17,237.083,0.0,100.1,6,,,1.831129196337744,6.0,0.6049328237370909
2014-06-18,237.083,1.0,100.1,7,,,1.831129196337744,7.0,0.6049328237370909
2014-06-19,237.083,2.0,100.1,8,,,1.831129196337744,8.0,0.6049328237370909
2014-06-20,237.083,3.0,100.1,9,,,1.831129196337744,9.0,0.6049328237370909
2014-06-23,237.083,6.0,100.1,12,,,1.831129196337744,12.0,0.6049328237370909
2014-06-24,237.083,7.0,100.1,13,,,1.831129196337744,13.0,0.6049328237370909
2014-06-25,237.083,8.0,100.1,14,,,1.831129196337744,14.0,0.6049328237370909
2014-06-26,237.083,9.0,100.1,15,,,1.831129196337744,15.0,0.6049328237370909
2014-06-27,237.083,10.0,100.1,16,,,1.831129196337744,16.0,0.6049328237370909
2014-06-30,237.083,13.0,100.1,19,,,1.831129196337744,19.0,0.6049328237370909
2014-07-01,237.083,14.0,100.1,20,,,1.831129196337744,20.0,0.6049328237370909
2014-07-02,237.083,15.0,100.1,21,,,1.831129196337744,21.0,0.6049328237370909
2014-07-03,237.083,16.0,100.1,22,,,1.831129196337744,22.0,0.6049328237370909
2014-07-04,237.083,17.0,100.1,23,,,1.831129196337744,23.0,0.6049328237370909
2014-07-07,237.083,20.0,100.1,26,,,1.831129196337744,26.0,0.6049328237370909
2014-07-08,237.083,21.0,100.1,27,,,1.831129196337744,27.0,0.6049328237370909
2014-07-09,237.083,22.0,100.1,28,,,1.831129196337744,28.0,0.6049328237370909
2014-07-10,237.083,23.0,100.1,29,,,1.831129196337744,29.0,0.6049328237370909
2014-07-11,237.083,24.0,100.1,30,,,1.831129196337744,30.0,0.6049328237370909
2014-07-14,237.083,27.0,100.0,2,,,1.522842639593902,2.0,0.42057874591820826
2014-07-15,237.083,28.0,100.0,3,,,1.522842639593902,3.0,0.42057874591820826
2014-07-16,237.083,29.0,100.0,4,,,1.522842639593902,4.0,0.42057874591820826
2014-07-17,237.083,30.0,100.0,5,,,1.522842639593902,5.0,0.42057874591820826
2014-07-18,237.083,31.0,100.0,6,,,1.522842639593902,6.0,0.42057874591820826
2014-07-21,237.083,34.0,100.0,9,,,1.522842639593902,9.0,0.42057874591820826
2014-07-22,237.693,0.0,100.0,10,,,1.522842639593902,10.0,0.42057874591820826
2014-07-23,237.693,1.0,100.0,11,,,1.522842639593902,11.0,0.42057874591820826
2014-07-24,237.693,2.0,100.0,12,,,1.522842639593902,12.0,0.42057874591820826
2014-07-25,237.693,3.0,100.0,13,,,1.522842639593902,13.0,0.42057874591820826
2014-07-28,237.693,6.0,100.0,16,,,1.522842639593902,16.0,0.42057874591820826
2014-07-29,237.693,7.0,100.0,17,,,1.522842639593902,17.0,0.42057874591820826
2014-07-30,237.693,8.0,100.0,18,,,1.522842639593902,18.0,0.42057874591820826
2014-07-31,237.693,9.0,100.0,19,,,1.522842639593902,19.0,0.42057874591820826
2014-08-01,237.693,10.0,100.0,20,,,1.522842639593902,20.0,0.42057874591820826
2014-08-04,237.693,13.0,100.0,23,,,1.522842639593902,23.0,0.42057874591820826
2014-08-05,237.693,14.0,100.0,24,,,1.522842639593902,24.0,0.42057874591820826
2014-08-06,237.693,15.0,100.0,25,,,1.522842639593902,25.0,0.42057874591820826
2014-08-07,237.693,16.0,100.0,26,,,1.522842639593902,26.0,0.42057874591820826
2014-08-08,237.693,17.0,100.0,27,,,1.522842639593902,27.0,0.42057874591820826
2014-08-11,237.693,20.0,100.2,0,,,1.9328585961342792,0.0,0.6590000450073634
2014-08-12,237.693,21.0,100.2,1,,,1.9328585961342792,1.0,0.6590000450073634
2014-08-13,237.693,22.0,100.2,2,,,1.9328585961342792,2.0,0.6590000450073634
2014-08-14,237.693,23.0,100.2,3,,,1.9328585961342792,3.0,0.6590000450073634
2014-08-15,237.693,24.0,100.2,4,,,1.9328585961342792,4.0,0.6590000450073634
2014-08-18,237.693,27.0,100.2,7,,,1.9328585961342792,7.0,0.6590000450073634
2014-08-19,237.909,0.0,100.2,8,,,1.9328585961342792,8.0,0.6590000450073634
2014-08-20,237.909,1.0,100.2,9,,,1.9328585961342792,9.0,0.6590000450073634
2014-08-21,237.909,2.0,100.2,10,,,1.9328585961342792,10.0,0.6590000450073634
2014-08-22,237.909,3.0,100.2,11,,,1.9328585961342792,11.0,0.6590000450073634
2014-08-25,237.909,6.0,100.2,14,,,1.9328585961342792,14.0,0.6590000450073634
2014-08-26,237.909,7.0,100.2,15,,,1.9328585961342792,15.0,0.6590000450073634
2014-08-27,237.909,8.0,100.2,16,,,1.9328585961342792,16.0,0.6590000450073634
2014-08-28,237.909,9.0,100.2,17,,,1.9328585961342792,17.0,0.6590000450073634
2014-08-29,237.909,10.0,100.2,18,,,1.9328585961342792,18.0,0.6590000450073634
2014-09-01,237.909,13.0,100.2,21,,,1.9328585961342792,21.0,0.6590000450073634
2014-09-02,237.909,14.0,100.2,22,,,1.9328585961342792,22.0,0.6590000450073634
2014-09-03,237.909,15.0,100.2,23,,,1.9328585961342792,23.0,0.6590000450073634
2014-09-04,237.909,16.0,100.2,24,,,1.9328585961342792,24.0,0.6590000450073634
2014-09-05,237.909,17.0,100.2,25,,,1.9328585961342792,25.0,0.6590000450073634
2014-09-08,237.909,20.0,100.2,28,,,1.9328585961342792,28.0,0.6590000450073634
2014-09-09,237.909,21.0,100.2,29,,,1.9328585961342792,29.0,0.6590000450073634
2014-09-10,237.909,22.0,100.2,30,,,1.9328585961342792,30.0,0.6590000450073634
2014-09-11,237.909,23.0,99.9,0,,,1.6276703967446737,0.0,0.48714978808071496
2014-09-12,237.909,24.0,99.9,1,,,1.6276703967446737,1.0,0.48714978808071496
2014-09-15,237.909,27.0,99.9,4,,,1.6276703967446737,4.0,0.48714978808071496
2014-09-16,237.909,28.0,99.9,5,,,1.6276703967446737,5.0,0.48714978808071496
2014-09-17,237.428,0.0,99.9,6,,,1.6276703967446737,6.0,0.48714978808071496
2014-09-18,237.428,1.0,99.9,7,,,1.6276703967446737,7.0,0.48714978808071496
2014-09-19,237.428,2.0,99.9,8,,,1.6276703967446737,8.0,0.48714978808071496
2014-09-22,237.428,5.0,99.9,11,,,1.6276703967446737,11.0,0.48714978808071496
2014-09-23,237.428,6.0,99.9,12,,,1.6276703967446737,12.0,0.48714978808071496
2014-09-24,237.428,7.0,99.9,13,,,1.6276703967446737,13.0,0.48714978808071496
2014-09-25,237.428,8.0,99.9,14,,,1.6276703967446737,14.0,0.48714978808071496
2014-09-26,237.428,9.0,99.9,15,,,1.6276703967446737,15.0,0.48714978808071496
2014-09-29,237.428,12.0,99.9,18,,,1.6276703967446737,18.0,0.48714978808071496
2014-09-30,237.428,13.0,99.9,19,,,1.6276703967446737,19.0,0.48714978808071496
2014-10-01,237.428,14.0,99.9,20,,,1.6276703967446737,20.0,0.48714978808071496
2014-10-02,237.428,15.0,99.9,21,,,1.6276703967446737,21.0,0.48714978808071496
2014-10-03,237.428,16.0,99.9,22,,,1.6276703967446737,22.0,0.48714978808071496
2014-10-06,237.428,19.0,99.9,25,,,1.6276703967446737,25.0,0.48714978808071496
2014-10-07,237.428,20.0,99.9,26,,,1.6276703967446737,26.0,0.48714978808071496
2014-10-08,237.428,21.0,99.9,27,,,1.6276703967446737,27.0,0.48714978808071496
2014-10-09,237.428,22.0,99.9,28,,,1.6276703967446737,28.0,0.48714978808071496
2014-10-10,237.428,23.0,99.9,29,,,1.6276703967446737,29.0,0.48714978808071496
2014-10-13,237.428,26.0,100.2,1,,,1.5197568389057725,1.0,0.41855034765681814
2014-10-14,237.428,27.0,100.2,2,,,1.5197568389057725,2.0,0.41855034765681814
2014-10-15,237.428,28.0,100.2,3,,,1.5197568389057725,3.0,0.41855034765681814
2014-10-16,237.428,29.0,100.2,4,,,1.5197568389057725,4.0,0.41855034765681814
2014-10-17,237.428,30.0,100.2,5,,,1.5197568389057725,5.0,0.41855034765681814
2014-10-20,237.428,33.0,100.2,8,,,1.5197568389057725,8.0,0.41855034765681814
2014-10-21,237.428,34.0,100.2,9,,,1.5197568389057725,9.0,0.41855034765681814
2014-10-22,237.633,0.0,100.2,10,,,1.5197568389057725,10.0,0.41855034765681814
2014-10-23,237.633,1.0,100.2,11,,,1.5197568389057725,11.0,0.41855034765681814
2014-10-24,237.633,2.0,100.2,12,,,1.5197568389057725,12.0,0.41855034765681814
2014-10-27,237.633,5.0,100.2,15,,,1.5197568389057725,15.0,0.41855034765681814
2014-10-28,237.633,6.0,100.2,16,,,1.5197568389057725,16.0,0.41855034765681814
2014-10-29,237.633,7.0,100.2,17,,,1.5197568389057725,17.0,0.41855034765681814
2014-10-30,237.633,8.0,100.2,18,,,1.5197568389057725,18.0,0.41855034765681814
2014-10-31,237.633,9.0,100.2,19,,,1.5197568389057725,19.0,0.41855034765681814
2014-11-03,237.633,12.0,100.2,22,,,1.5197568389057725,22.0,0.41855034765681814
2014-11-04,237.633,13.0,100.2,23,,,1.5197568389057725,23.0,0.41855034765681814
2014-11-05,237.633,14.0,100.2,24,,,1.5197568389057725,24.0,0.41855034765681814
2014-11-06,237.633,15.0,100.2,25,,,1.5197568389057725,25.0,0.41855034765681814
2014-11-07,237.633,16.0,100.2,26,,,1.5197568389057725,26.0,0.41855034765681814
2014-11-10,237.633,19.0,100.2,29,,,1.5197568389057725,29.0,0.41855034765681814
2014-11-11,237.633,20.0,100.3,0,,,1.2108980827447047,0.0,0.19136230144610564
2014-11-12,237.633,21.0,100.3,1,,,1.2108980827447047,1.0,0.19136230144610564
2014-11-13,237.633,22.0,100.3,2,,,1.2108980827447047,2.0,0.19136230144610564
2014-11-14,237.633,23.0,100.3,3,,,1.2108980827447047,3.0,0.19136230144610564
2014-11-17,237.633,26.0,100.3,6,,,1.2108980827447047,6.0,0.19136230144610564
2014-11-18,237.633,27.0,100.3,7,,,1.2108980827447047,7.0,0.19136230144610564
2014-11-19,237.633,28.0,100.3,8,,,1.2108980827447047,8.0,0.19136230144610564
2014-11-20,237.642,0.0,100.3,9,,,1.2108980827447047,9.0,0.19136230144610564
2014-11-21,237.642,1.0,100.3,10,,,1.2108980827447047,10.0,0.19136230144610564
2014-11-24,237.642,4.0,100.3,13,,,1.2108980827447047,13.0,0.19136230144610564
2014-11-25,237.642,5.0,100.3,14,,,1.2108980827447047,14.0,0.19136230144610564
2014-11-26,237.642,6.0,100.3,15,,,1.2108980827447047,15.0,0.19136230144610564
2014-11-27,237.642,7.0,100.3,16,,,1.2108980827447047,16.0,0.19136230144610564
2014-11-28,237.642,8.0,100.3,17,,,1.2108980827447047,17.0,0.19136230144610564
2014-12-01,237.642,11.0,100.3,20,,,1.2108980827447047,20.0,0.19136230144610564
2014-12-02,237.642,12.0,100.3,21,,,1.2108980827447047,21.0,0.19136230144610564
2014-12-03,237.642,13.0,100.3,22,,,1.2108980827447047,22.0,0.19136230144610564
2014-12-04,237.642,14.0,100.3,23,,,1.2108980827447047,23.0,0.19136230144610564
2014-12-05,237.642,15.0,100.3,24,,,1.2108980827447047,24.0,0.19136230144610564
2014-12-08,237.642,18.0,100.3,27,,,1.2108980827447047,27.0,0.19136230144610564
2014-12-09,237.642,19.0,100.3,28,,,1.2108980827447047,28.0,0.19136230144610564
2014-12-10,237.642,20.0,100.3,29,,,1.2108980827447047,29.0,0.19136230144610564
2014-12-11,237.642,21.0,100.3,30,,,1.2108980827447047,30.0,0.19136230144610564
2014-12-12,237.642,22.0,100.4,0,,,1.31180625630678,0.0,0.27140500911965476
2014-12-15,237.642,25.0,100.4,3,,,1.31180625630678,3.0,0.27140500911965476
2014-12-16,237.642,26.0,100.4,4,,,1.31180625630678,4.0,0.27140500911965476
2014-12-17,237.032,0.0,100.4,5,,,1.31180625630678,5.0,0.27140500911965476
2014-12-18,237.032,1.0,100.4,6,,,1.31180625630678,6.0,0.27140500911965476
2014-12-19,237.032,2.0,100.4,7,,,1.31180625630678,7.0,0.27140500911965476
2014-12-22,237.032,5.0,100.4,10,,,1.31180625630678,10.0,0.27140500911965476
2014-12-23,237.032,6.0,100.4,11,,,1.31180625630678,11.0,0.27140500911965476
2014-12-24,237.032,7.0,100.4,12,,,1.31180625630678,12.0,0.27140500911965476
2014-12-25,237.032,8.0,100.4,13,,,1.31180625630678,13.0,0.27140500911965476
2014-12-26,237.032,9.0,100.4,14,,,1.31180625630678,14.0,0.27140500911965476
2014-12-29,237.032,12.0,100.4,17,,,1.31180625630678,17.0,0.27140500911965476
2014-12-30,237.032,13.0,100.4,18,,,1.31180625630678,18.0,0.27140500911965476
2014-12-31,237.032,14.0,100.4,19,,,1.31180625630678,19.0,0.27140500911965476
2015-01-01,237.032,15.0,100.4,20,,,1.31180625630678,20.0,0.27140500911965476
2015-01-02,237.032,16.0,100.4,21,,,1.31180625630678,21.0,0.27140500911965476
2015-01-05,237.032,19.0,100.4,24,,,1.31180625630678,24.0,0.27140500911965476
2015-01-06,237.083,0.0,100.4,25,,,1.31180625630678,25.0,0.27140500911965476
2015-01-07,237.083,1.0,100.4,26,,,1.31180625630678,26.0,0.27140500911965476
2015-01-08,237.083,2.0,100.4,27,,,1.31180625630678,27.0,0.27140500911965476
2015-01-09,237.083,3.0,100.4,28,,,1.31180625630678,28.0,0.27140500911965476
2015-01-12,237.083,6.0,100.1,1,,,0.9072580645161255,1.0,-0.09732834396056599
2015-01-13,237.083,7.0,100.1,2,,,0.9072580645161255,2.0,-0.09732834396056599
2015-01-14,237.083,8.0,100.1,3,,,0.9072580645161255,3.0,-0.09732834396056599
2015-01-15,237.083,9.0,100.1,4,,,0.9072580645161255,4.0,-0.09732834396056599
2015-01-16,236.149,0.0,100.1,5,,,0.9072580645161255,5.0,-0.09732834396056599
2015-01-19,236.149,3.0,100.1,8,,,0.9072580645161255,8.0,-0.09732834396056599
2015-01-20,236.149,4.0,100.1,9,,,0.9072580645161255,9.0,-0.09732834396056599
2015-01-21,236.149,5.0,100.1,10,,,0.9072580645161255,10.0,-0.09732834396056599
2015-01-22,236.149,6.0,100.1,11,,,0.9072580645161255,11.0,-0.09732834396056599
2015-01-23,236.149,7.0,100.1,12,,,0.9072580645161255,12.0,-0.09732834396056599
2015-01-26,236.149,10.0,100.1,15,,,0.9072580645161255,15.0,-0.09732834396056599
2015-01-27,236.149,11.0,100.1,16,,,0.9072580645161255,16.0,-0.09732834396056599
2015-01-28,236.149,12.0,100.1,17,,,0.9072580645161255,17.0,-0.09732834396056599
2015-01-29,236.149,13.0,100.1,18,,,0.9072580645161255,18.0,-0.09732834396056599
2015-01-30,236.149,14.0,100.1,19,,,0.9072580645161255,19.0,-0.09732834396056599
2015-02-02,236.149,17.0,100.1,22,,,0.9072580645161255,22.0,-0.09732834396056599
2015-02-03,236.149,18.0,100.1,23,,,0.9072580645161255,23.0,-0.09732834396056599
2015-02-04,236.149,19.0,100.1,24,,,0.9072580645161255,24.0,-0.09732834396056599
2015-02-05,236.149,20.0,100.1,25,,,0.9072580645161255,25.0,-0.09732834396056599
2015-02-06,236.149,21.0,100.1,26,,,0.9072580645161255,26.0,-0.09732834396056599
2015-02-09,236.149,24.0,100.1,29,,,0.9072580645161255,29.0,-0.09732834396056599
2015-02-10,236.149,25.0,100.1,30,,,0.9072580645161255,30.0,-0.09732834396056599
2015-02-11,236.149,26.0,100.1,0,,,0.5020080321285203,0.0,-0.6891391591623941
2015-02-12,236.149,27.0,100.1,1,,,0.5020080321285203,1.0,-0.6891391591623941
2015-02-13,236.149,28.0,100.1,2,,,0.5020080321285203,2.0,-0.6891391591623941
2015-02-16,236.149,31.0,100.1,5,,,0.5020080321285203,5.0,-0.6891391591623941
2015-02-17,236.149,32.0,100.1,6,,,0.5020080321285203,6.0,-0.6891391591623941
2015-02-18,236.149,33.0,100.1,7,,,0.5020080321285203,7.0,-0.6891391591623941
2015-02-19,236.149,34.0,100.1,8,,,0.5020080321285203,8.0,-0.6891391591623941
2015-02-20,235.128,0.0,100.1,9,,,0.5020080321285203,9.0,-0.6891391591623941
2015-02-23,235.128,3.0,100.1,12,,,0.5020080321285203,12.0,-0.6891391591623941
2015-02-24,235.128,4.0,100.1,13,,,0.5020080321285203,13.0,-0.6891391591623941
2015-02-25,235.128,5.0,100.1,14,,,0.5020080321285203,14.0,-0.6891391591623941
2015-02-26,234.677,0.0,100.1,15,-0.22993097820542818,0.0,0.5020080321285203,15.0,-0.6891391591623941
2015-02-27,234.677,1.0,100.1,16,-0.22993097820542818,1.0,0.5020080321285203,16.0,-0.6891391591623941
2015-03-02,234.677,4.0,100.1,19,-0.22993097820542818,4.0,0.5020080321285203,19.0,-0.6891391591623941
2015-03-03,234.677,5.0,100.1,20,-0.22993097820542818,5.0,0.5020080321285203,20.0,-0.6891391591623941
2015-03-04,234.677,6.0,100.1,21,-0.22993097820542818,6.0,0.5020080321285203,21.0,-0.6891391591623941
2015-03-05,234.677,7.0,100.1,22,-0.22993097820542818,7.0,0.5020080321285203,22.0,-0.6891391591623941
2015-03-06,234.677,8.0,100.1,23,-0.22993097820542818,8.0,0.5020080321285203,23.0,-0.6891391591623941
2015-03-09,234.677,11.0,100.1,26,-0.22993097820542818,11.0,0.5020080321285203,26.0,-0.6891391591623941
2015-03-10,234.677,12.0,100.1,27,-0.22993097820542818,12.0,0.5020080321285203,27.0,-0.6891391591623941
2015-03-11,234.677,13.0,100.1,28,-0.22993097820542818,13.0,0.5020080321285203,28.0,-0.6891391591623941
2015-03-12,234.677,14.0,100.1,29,-0.22993097820542818,14.0,0.5020080321285203,29.0,-0.6891391591623941
2015-03-13,234.677,15.0,100.1,30,-0.22993097820542818,15.0,0.5020080321285203,30.0,-0.6891391591623941
2015-03-16,234.677,18.0,99.3,2,-0.22993097820542818,18.0,0.3030303030302939,2.0,-1.1939224684724647
2015-03-17,234.677,19.0,99.3,3,-0.22993097820542818,19.0,0.3030303030302939,3.0,-1.1939224684724647
2015-03-18,234.677,20.0,99.3,4,-0.22993097820542818,20.0,0.3030303030302939,4.0,-1.1939224684724647
2015-03-19,234.677,21.0,99.3,5,-0.22993097820542818,21.0,0.3030303030302939,5.0,-1.1939224684724647
2015-03-20,234.677,22.0,99.3,6,-0.22993097820542818,22.0,0.3030303030302939,6.0,-1.1939224684724647
2015-03-23,234.677,25.0,99.3,9,-0.22993097820542818,25.0,0.3030303030302939,9.0,-1.1939224684724647
2015-03-24,235.186,0.0,99.3,10,-0.08703146293520536,0.0,0.3030303030302939,10.0,-1.1939224684724647
2015-03-25,235.186,1.0,99.3,11,-0.08703146293520536,1.0,0.3030303030302939,11.0,-1.1939224684724647
2015-03-26,235.186,2.0,99.3,12,-0.08703146293520536,2.0,0.3030303030302939,12.0,-1.1939224684724647
2015-03-27,235.186,3.0,99.3,13,-0.08703146293520536,3.0,0.3030303030302939,13.0,-1.1939224684724647
2015-03-30,235.186,6.0,99.3,16,-0.08703146293520536,6.0,0.3030303030302939,16.0,-1.1939224684724647
2015-03-31,235.186,7.0,99.3,17,-0.08703146293520536,7.0,0.3030303030302939,17.0,-1.1939224684724647
2015-04-01,235.186,8.0,99.3,18,-0.08703146293520536,8.0,0.3030303030302939,18.0,-1.1939224684724647
2015-04-02,235.186,9.0,99.3,19,-0.08703146293520536,9.0,0.3030303030302939,19.0,-1.1939224684724647
2015-04-03,235.186,10.0,99.3,20,-0.08703146293520536,10.0,0.3030303030302939,20.0,-1.1939224684724647
2015-04-06,235.186,13.0,99.3,23,-0.08703146293520536,13.0,0.3030303030302939,23.0,-1.1939224684724647
2015-04-07,235.186,14.0,99.3,24,-0.08703146293520536,14.0,0.3030303030302939,24.0,-1.1939224684724647
2015-04-08,235.186,15.0,99.3,25,-0.08703146293520536,15.0,0.3030303030302939,25.0,-1.1939224684724647
2015-04-09,235.186,16.0,99.3,26,-0.08703146293520536,16.0,0.3030303030302939,26.0,-1.1939224684724647
2015-04-10,235.186,17.0,99.3,27,-0.08703146293520536,17.0,0.3030303030302939,27.0,-1.1939224684724647
2015-04-13,235.186,20.0,99.5,2,-0.08703146293520536,20.0,0.0,2.0,-inf
2015-04-14,235.186,21.0,99.5,3,-0.08703146293520536,21.0,0.0,3.0,-inf
2015-04-15,235.186,22.0,99.5,4,-0.08703146293520536,22.0,0.0,4.0,-inf
2015-04-16,235.186,23.0,99.5,5,-0.08703146293520536,23.0,0.0,5.0,-inf
2015-04-17,235.74,0.0,99.5,6,-0.022031284423873476,0.0,0.0,6.0,-inf
2015-04-20,235.74,3.0,99.5,9,-0.022031284423873476,3.0,0.0,9.0,-inf
2015-04-21,235.74,4.0,99.5,10,-0.022031284423873476,4.0,0.0,10.0,-inf
2015-04-22,235.74,5.0,99.5,11,-0.022031284423873476,5.0,0.0,11.0,-inf
2015-04-23,235.74,6.0,99.5,12,-0.022031284423873476,6.0,0.0,12.0,-inf
2015-04-24,235.74,7.0,99.5,13,-0.022031284423873476,7.0,0.0,13.0,-inf
2015-04-27,235.74,10.0,99.5,16,-0.022031284423873476,10.0,0.0,16.0,-inf
2015-04-28,235.74,11.0,99.5,17,-0.022031284423873476,11.0,0.0,17.0,-inf
2015-04-29,235.74,12.0,99.5,18,-0.022031284423873476,12.0,0.0,18.0,-inf
2015-04-30,235.74,13.0,99.5,19,-0.022031284423873476,13.0,0.0,19.0,-inf
2015-05-01,235.74,14.0,99.5,20,-0.022031284423873476,14.0,0.0,20.0,-inf
2015-05-04,235.74,17.0,99.5,23,-0.022031284423873476,17.0,0.0,23.0,-inf
2015-05-05,235.74,18.0,99.5,24,-0.022031284423873476,18.0,0.0,24.0,-inf
2015-05-06,235.74,19.0,99.5,25,-0.022031284423873476,19.0,0.0,25.0,-inf
2015-05-07,235.74,20.0,99.5,26,-0.022031284423873476,20.0,0.0,26.0,-inf
2015-05-08,235.74,21.0,99.5,27,-0.022031284423873476,21.0,0.0,27.0,-inf
2015-05-11,235.74,24.0,99.5,30,-0.022031284423873476,24.0,0.0,30.0,-inf
2015-05-12,235.74,25.0,99.7,0,-0.022031284423873476,25.0,0.0,0.0,-inf
2015-05-13,235.74,26.0,99.7,1,-0.022031284423873476,26.0,0.0,1.0,-inf
2015-05-14,235.74,27.0,99.7,2,-0.022031284423873476,27.0,0.0,2.0,-inf
2015-05-15,235.74,28.0,99.7,3,-0.022031284423873476,28.0,0.0,3.0,-inf
2015-05-18,235.74,31.0,99.7,6,-0.022031284423873476,31.0,0.0,6.0,-inf
2015-05-19,235.74,32.0,99.7,7,-0.022031284423873476,32.0,0.0,7.0,-inf
2015-05-20,235.74,33.0,99.7,8,-0.022031284423873476,33.0,0.0,8.0,-inf
2015-05-21,235.74,34.0,99.7,9,-0.022031284423873476,34.0,0.0,9.0,-inf
2015-05-22,235.982,0.0,99.7,10,-0.10403098939391064,0.0,0.0,10.0,-inf
2015-05-25,235.982,3.0,99.7,13,-0.10403098939391064,3.0,0.0,13.0,-inf
2015-05-26,235.982,4.0,99.7,14,-0.10403098939391064,4.0,0.0,14.0,-inf
2015-05-27,235.982,5.0,99.7,15,-0.10403098939391064,5.0,0.0,15.0,-inf
2015-05-28,235.982,6.0,99.7,16,-0.10403098939391064,6.0,0.0,16.0,-inf
2015-05-29,235.982,7.0,99.7,17,-0.10403098939391064,7.0,0.0,17.0,-inf
2015-06-01,235.982,10.0,99.7,20,-0.10403098939391064,10.0,0.0,20.0,-inf
2015-06-02,235.982,11.0,99.7,21,-0.10403098939391064,11.0,0.0,21.0,-inf
2015-06-03,235.982,12.0,99.7,22,-0.10403098939391064,12.0,0.0,22.0,-inf
2015-06-04,235.982,13.0,99.7,23,-0.10403098939391064,13.0,0.0,23.0,-inf
2015-06-05,235.982,14.0,99.7,24,-0.10403098939391064,14.0,0.0,24.0,-inf
2015-06-08,235.982,17.0,99.7,27,-0.10403098939391064,17.0,0.0,27.0,-inf
2015-06-09,235.982,18.0,99.7,28,-0.10403098939391064,18.0,0.0,28.0,-inf
2015-06-10,235.982,19.0,99.7,29,-0.10403098939391064,19.0,0.0,29.0,-inf
2015-06-11,235.982,20.0,99.9,0,-0.10403098939391064,20.0,-0.19980019980019303,0.0,
2015-06-12,235.982,21.0,99.9,1,-0.10403098939391064,21.0,-0.19980019980019303,1.0,
2015-06-15,235.982,24.0,99.9,4,-0.10403098939391064,24.0,-0.19980019980019303,4.0,
2015-06-16,235.982,25.0,99.9,5,-0.10403098939391064,25.0,-0.19980019980019303,5.0,
2015-06-17,235.982,26.0,99.9,6,-0.10403098939391064,26.0,-0.19980019980019303,6.0,
2015-06-18,237.031,0.0,99.9,7,0.03503321824429584,0.0,-0.19980019980019303,7.0,
2015-06-19,237.031,1.0,99.9,8,0.03503321824429584,1.0,-0.19980019980019303,8.0,
2015-06-22,237.031,4.0,99.9,11,0.03503321824429584,4.0,-0.19980019980019303,11.0,
2015-06-23,237.031,5.0,99.9,12,0.03503321824429584,5.0,-0.19980019980019303,12.0,
2015-06-24,237.031,6.0,99.9,13,0.03503321824429584,6.0,-0.19980019980019303,13.0,
2015-06-25,237.031,7.0,99.9,14,0.03503321824429584,7.0,-0.19980019980019303,14.0,
2015-06-26,237.031,8.0,99.9,15,0.03503321824429584,8.0,-0.19980019980019303,15.0,
2015-06-29,237.031,11.0,99.9,18,0.03503321824429584,11.0,-0.19980019980019303,18.0,
2015-06-30,237.031,12.0,99.9,19,0.03503321824429584,12.0,-0.19980019980019303,19.0,
2015-07-01,237.031,13.0,99.9,20,0.03503321824429584,13.0,-0.19980019980019303,20.0,
